0.000000,0.000000,0.000001,0.000003,0.000008,0.000015,0.000027,0.000042,0.000063,0.000090,0.000123,0.000164,0.000213,0.000271,0.000338,0.000416,0.000504,0.000605,0.000718,0.000845,0.000985,0.001140,0.001311,0.001498,0.001702,0.001924,0.002164,0.002424,0.002703,0.003003,0.003325,0.003669,0.004035,0.004425,0.004840,0.005280,0.005745,0.006238,0.006757,0.007305,0.007881,0.008487,0.009123,0.009791,0.010490,0.011221,0.011986,0.012785,0.013619,0.014488,0.015393,0.016335,0.017315,0.018333,0.019391,0.020488,0.021626,0.022805,0.024027,0.025291,0.026599,0.027951,0.029349,0.030792,0.032281,0.033818,0.035403,0.037037,0.038720,0.040454,0.042238,0.044074,0.045963,0.047905,0.049901,0.051951,0.054057,0.056219,0.058438,0.060715,0.063050,0.065444,0.067897,0.070412,0.072988,0.075626,0.078326,0.081090,0.083919,0.086812,0.089772,0.092797,0.095890,0.099051,0.102281,0.105580,0.108950,0.112390,0.115902,0.119486,0.123144,0.126875,0.130681,0.134562,0.138520,0.142554,0.146666,0.150856,0.155125,0.159475,0.163904,0.168415,0.173008,0.177684,0.182443,0.187286,0.192214,0.197228,0.202329,0.207517,0.212792,0.218156,0.223610,0.229154,0.234789,0.240515,0.246333,0.252245,0.258251,0.264351,0.270546,0.276838,0.283226,0.289712,0.296296,0.302979,0.309762,0.316646,0.323630,0.330717,0.337906,0.345199,0.352596,0.360097,0.367705,0.375419,0.383240,0.391168,0.399206,0.407353,0.415610,0.423977,0.432457,0.441048,0.449753,0.458571,0.467504,0.476553,0.485717,0.494998,0.504396,0.513913,0.523548,0.533304,0.543180,0.553176,0.563295,0.573537,0.583902,0.594391,0.605004,0.615744,0.626610,0.637603,0.648723,0.659973,0.671351,0.682860,0.694499,0.706270,0.718173,0.730210,0.742380,0.754684,0.767124,0.779699,0.792411,0.805261,0.818249,0.831376,0.844642,0.858049,0.871597,0.885286,0.899119,0.913094,0.927214,0.941479,0.955889,0.970445,0.985149,0.000000
0.000025,0.000191,0.000333,0.000461,0.000581,0.000697,0.000810,0.000922,0.001034,0.001149,0.001266,0.001388,0.001515,0.001649,0.001789,0.001938,0.002095,0.002263,0.002440,0.002630,0.002832,0.003047,0.003275,0.003519,0.003778,0.004054,0.004346,0.004657,0.004986,0.005335,0.005704,0.006094,0.006506,0.006940,0.007398,0.007879,0.008386,0.008918,0.009476,0.010062,0.010675,0.011317,0.011988,0.012690,0.013422,0.014186,0.014982,0.015812,0.016675,0.017572,0.018505,0.019475,0.020480,0.021524,0.022606,0.023726,0.024887,0.026088,0.027330,0.028614,0.029941,0.031311,0.032726,0.034185,0.035690,0.037242,0.038840,0.040486,0.042181,0.043925,0.045720,0.047565,0.049461,0.051409,0.053411,0.055466,0.057575,0.059740,0.061960,0.064237,0.066571,0.068963,0.071414,0.073924,0.076494,0.079126,0.081818,0.084573,0.087391,0.090273,0.093218,0.096230,0.099306,0.102450,0.105660,0.108939,0.112286,0.115703,0.119189,0.122746,0.126375,0.130076,0.133849,0.137696,0.141617,0.145613,0.149685,0.153832,0.158057,0.162359,0.166739,0.171198,0.175737,0.180356,0.185055,0.189837,0.194700,0.199647,0.204677,0.209791,0.214990,0.220274,0.225645,0.231102,0.236646,0.242279,0.248000,0.253810,0.259710,0.265700,0.271781,0.277954,0.284218,0.290575,0.297026,0.303570,0.310208,0.316941,0.323770,0.330694,0.337714,0.344830,0.352044,0.359355,0.366764,0.374271,0.381877,0.389581,0.397385,0.405288,0.413290,0.421392,0.429594,0.437895,0.446297,0.454798,0.463399,0.472100,0.480899,0.489798,0.498794,0.507889,0.517080,0.526367,0.535750,0.545226,0.554794,0.564453,0.574201,0.584034,0.593951,0.603947,0.614020,0.624165,0.634377,0.644648,0.654974,0.665344,0.675749,0.686177,0.696613,0.707040,0.717437,0.727777,0.738029,0.748151,0.758092,0.767786,0.777145,0.786053,0.794351,0.801818,0.808133,0.812814,0.815109,0.813769,0.806578,0.789240,0.752500,0.673811,0.490530,0.004975
0.000099,0.000405,0.000678,0.000927,0.001160,0.001381,0.001593,0.001800,0.002003,0.002205,0.002405,0.002607,0.002812,0.003020,0.003233,0.003451,0.003676,0.003909,0.004151,0.004403,0.004665,0.004939,0.005225,0.005524,0.005838,0.006166,0.006511,0.006871,0.007250,0.007646,0.008062,0.008497,0.008954,0.009431,0.009931,0.010454,0.011001,0.011572,0.012168,0.012791,0.013441,0.014118,0.014823,0.015558,0.016323,0.017118,0.017945,0.018804,0.019696,0.020622,0.021582,0.022577,0.023608,0.024676,0.025782,0.026925,0.028107,0.029329,0.030591,0.031895,0.033240,0.034627,0.036058,0.037533,0.039053,0.040618,0.042229,0.043887,0.045593,0.047347,0.049150,0.051003,0.052906,0.054861,0.056867,0.058926,0.061039,0.063205,0.065426,0.067702,0.070035,0.072424,0.074871,0.077376,0.079940,0.082564,0.085248,0.087993,0.090799,0.093668,0.096600,0.099596,0.102656,0.105781,0.108972,0.112229,0.115553,0.118945,0.122406,0.125935,0.129534,0.133204,0.136944,0.140756,0.144640,0.148597,0.152627,0.156731,0.160910,0.165165,0.169495,0.173902,0.178385,0.182947,0.187587,0.192305,0.197104,0.201982,0.206941,0.211981,0.217102,0.222306,0.227593,0.232962,0.238416,0.243954,0.249577,0.255284,0.261078,0.266958,0.272924,0.278977,0.285117,0.291346,0.297662,0.304066,0.310560,0.317142,0.323813,0.330574,0.337425,0.344365,0.351395,0.358515,0.365726,0.373026,0.380416,0.387895,0.395465,0.403123,0.410871,0.418707,0.426631,0.434643,0.442741,0.450925,0.459195,0.467547,0.475983,0.484499,0.493095,0.501768,0.510516,0.519336,0.528227,0.537183,0.546203,0.555282,0.564414,0.573594,0.582817,0.592075,0.601359,0.610661,0.619969,0.629271,0.638551,0.647793,0.656976,0.666075,0.675061,0.683900,0.692550,0.700959,0.709063,0.716784,0.724020,0.730645,0.736491,0.741340,0.744893,0.746740,0.746302,0.742728,0.734733,0.720295,0.696090,0.656404,0.591061,0.481770,0.298185,0.009950
0.000223,0.000654,0.001046,0.001409,0.001750,0.002073,0.002383,0.002683,0.002974,0.003261,0.003543,0.003824,0.004105,0.004386,0.004670,0.004957,0.005250,0.005548,0.005852,0.006165,0.006487,0.006819,0.007161,0.007516,0.007883,0.008263,0.008658,0.009069,0.009495,0.009939,0.010400,0.010880,0.011380,0.011900,0.012442,0.013005,0.013591,0.014200,0.014834,0.015493,0.016178,0.016890,0.017629,0.018397,0.019193,0.020019,0.020876,0.021764,0.022684,0.023637,0.024623,0.025644,0.026700,0.027791,0.028920,0.030085,0.031288,0.032530,0.033812,0.035133,0.036496,0.037900,0.039347,0.040837,0.042370,0.043948,0.045572,0.047241,0.048957,0.050720,0.052531,0.054392,0.056301,0.058261,0.060272,0.062334,0.064448,0.066616,0.068837,0.071112,0.073442,0.075828,0.078271,0.080770,0.083327,0.085943,0.088617,0.091351,0.094146,0.097001,0.099919,0.102898,0.105941,0.109047,0.112217,0.115452,0.118753,0.122120,0.125553,0.129054,0.132623,0.136261,0.139967,0.143744,0.147590,0.151507,0.155496,0.159556,0.163689,0.167895,0.172174,0.176528,0.180956,0.185460,0.190039,0.194695,0.199427,0.204236,0.209123,0.214089,0.219132,0.224255,0.229457,0.234739,0.240102,0.245545,0.251069,0.256674,0.262360,0.268129,0.273980,0.279913,0.285929,0.292028,0.298210,0.304474,0.310822,0.317254,0.323768,0.330366,0.337046,0.343810,0.350657,0.357586,0.364597,0.371690,0.378865,0.386120,0.393455,0.400870,0.408363,0.415934,0.423581,0.431304,0.439100,0.446968,0.454906,0.462913,0.470986,0.479122,0.487318,0.495572,0.503879,0.512235,0.520637,0.529078,0.537553,0.546056,0.554579,0.563113,0.571649,0.580175,0.588681,0.597151,0.605568,0.613915,0.622168,0.630302,0.638286,0.646085,0.653657,0.660951,0.667905,0.674445,0.680482,0.685900,0.690560,0.694282,0.696837,0.697922,0.697139,0.693949,0.687607,0.677062,0.660800,0.636589,0.601081,0.549227,0.473569,0.364021,0.210490,0.014925
0.000396,0.000941,0.001444,0.001914,0.002358,0.002779,0.003183,0.003573,0.003951,0.004321,0.004683,0.005041,0.005397,0.005750,0.006104,0.006459,0.006817,0.007179,0.007546,0.007919,0.008299,0.008688,0.009086,0.009494,0.009914,0.010346,0.010790,0.011249,0.011723,0.012213,0.012720,0.013244,0.013787,0.014348,0.014930,0.015533,0.016158,0.016805,0.017475,0.018170,0.018890,0.019635,0.020407,0.021206,0.022034,0.022890,0.023776,0.024692,0.025639,0.026619,0.027631,0.028676,0.029756,0.030870,0.032020,0.033207,0.034431,0.035692,0.036992,0.038332,0.039711,0.041131,0.042593,0.044097,0.045643,0.047234,0.048868,0.050548,0.052273,0.054045,0.055864,0.057731,0.059646,0.061610,0.063624,0.065689,0.067805,0.069973,0.072193,0.074467,0.076794,0.079176,0.081613,0.084106,0.086656,0.089262,0.091927,0.094650,0.097431,0.100273,0.103175,0.106138,0.109162,0.112249,0.115398,0.118610,0.121887,0.125228,0.128634,0.132106,0.135644,0.139249,0.142921,0.146661,0.150469,0.154346,0.158292,0.162308,0.166395,0.170552,0.174780,0.179080,0.183452,0.187897,0.192416,0.197007,0.201673,0.206413,0.211228,0.216118,0.221084,0.226125,0.231242,0.236436,0.241707,0.247055,0.252479,0.257981,0.263561,0.269219,0.274954,0.280767,0.286658,0.292627,0.298674,0.304799,0.311002,0.317282,0.323639,0.330074,0.336585,0.343172,0.349836,0.356574,0.363387,0.370273,0.377233,0.384264,0.391367,0.398538,0.405778,0.413085,0.420456,0.427891,0.435386,0.442940,0.450550,0.458213,0.465925,0.473684,0.481484,0.489322,0.497192,0.505090,0.513008,0.520939,0.528877,0.536811,0.544732,0.552629,0.560489,0.568298,0.576039,0.583693,0.591239,0.598652,0.605903,0.612960,0.619782,0.626324,0.632531,0.638340,0.643673,0.648437,0.652518,0.655776,0.658038,0.659088,0.658651,0.656372,0.651794,0.644310,0.633114,0.617113,0.594817,0.564180,0.522420,0.465852,0.389969,0.290257,0.164828,0.019899
0.000619,0.001268,0.001875,0.002446,0.002987,0.003503,0.003997,0.004474,0.004936,0.005387,0.005828,0.006262,0.006690,0.007114,0.007537,0.007958,0.008381,0.008805,0.009233,0.009665,0.010103,0.010548,0.011000,0.011462,0.011933,0.012415,0.012909,0.013416,0.013936,0.014471,0.015022,0.015589,0.016174,0.016776,0.017398,0.018040,0.018702,0.019386,0.020092,0.020822,0.021575,0.022354,0.023158,0.023988,0.024846,0.025731,0.026645,0.027589,0.028563,0.029568,0.030605,0.031674,0.032777,0.033914,0.035085,0.036292,0.037535,0.038816,0.040134,0.041490,0.042885,0.044321,0.045797,0.047314,0.048873,0.050475,0.052120,0.053810,0.055544,0.057323,0.059149,0.061022,0.062942,0.064910,0.066927,0.068993,0.071110,0.073278,0.075497,0.077768,0.080092,0.082469,0.084900,0.087386,0.089927,0.092524,0.095178,0.097889,0.100658,0.103485,0.106371,0.109316,0.112322,0.115388,0.118515,0.121705,0.124957,0.128271,0.131650,0.135092,0.138599,0.142171,0.145808,0.149511,0.153280,0.157116,0.161019,0.164990,0.169029,0.173137,0.177314,0.181560,0.185876,0.190262,0.194719,0.199246,0.203845,0.208516,0.213258,0.218072,0.222959,0.227919,0.232951,0.238057,0.243235,0.248487,0.253813,0.259212,0.264684,0.270230,0.275850,0.281543,0.287310,0.293149,0.299061,0.305047,0.311104,0.317233,0.323434,0.329706,0.336048,0.342459,0.348940,0.355488,0.362103,0.368784,0.375530,0.382338,0.389208,0.396139,0.403127,0.410171,0.417269,0.424418,0.431615,0.438857,0.446141,0.453463,0.460819,0.468204,0.475613,0.483040,0.490480,0.497924,0.505365,0.512795,0.520203,0.527579,0.534910,0.542183,0.549381,0.556488,0.563483,0.570343,0.577043,0.583551,0.589835,0.595852,0.601558,0.606896,0.611805,0.616206,0.620011,0.623111,0.625376,0.626647,0.626729,0.625382,0.622306,0.617123,0.609353,0.598384,0.583427,0.563461,0.537174,0.502896,0.458565,0.401794,0.330197,0.242209,0.138668,0.024873
0.000891,0.001639,0.002343,0.003009,0.003642,0.004248,0.004829,0.005390,0.005934,0.006463,0.006980,0.007488,0.007987,0.008481,0.008970,0.009457,0.009943,0.010428,0.010916,0.011406,0.011900,0.012400,0.012906,0.013419,0.013941,0.014473,0.015015,0.015568,0.016134,0.016714,0.017308,0.017917,0.018543,0.019186,0.019846,0.020526,0.021225,0.021945,0.022686,0.023450,0.024237,0.025047,0.025882,0.026743,0.027630,0.028544,0.029486,0.030456,0.031456,0.032486,0.033547,0.034639,0.035764,0.036922,0.038115,0.039341,0.040603,0.041902,0.043237,0.044609,0.046020,0.047470,0.048960,0.050490,0.052061,0.053673,0.055329,0.057027,0.058769,0.060556,0.062388,0.064265,0.066190,0.068161,0.070180,0.072248,0.074365,0.076531,0.078748,0.081016,0.083336,0.085708,0.088133,0.090611,0.093144,0.095731,0.098373,0.101071,0.103826,0.106638,0.109507,0.112435,0.115421,0.118466,0.121572,0.124737,0.127964,0.131252,0.134601,0.138014,0.141488,0.145027,0.148629,0.152294,0.156024,0.159819,0.163679,0.167605,0.171596,0.175654,0.179779,0.183970,0.188229,0.192556,0.196951,0.201414,0.205946,0.210546,0.215216,0.219954,0.224763,0.229640,0.234587,0.239604,0.244691,0.249847,0.255073,0.260369,0.265734,0.271169,0.276673,0.282246,0.287888,0.293598,0.299376,0.305222,0.311134,0.317113,0.323158,0.329268,0.335441,0.341678,0.347976,0.354335,0.360754,0.367230,0.373763,0.380351,0.386991,0.393681,0.400420,0.407204,0.414030,0.420896,0.427798,0.434732,0.441695,0.448680,0.455684,0.462701,0.469724,0.476747,0.483762,0.490761,0.497734,0.504672,0.511562,0.518392,0.525147,0.531811,0.538366,0.544791,0.551063,0.557155,0.563038,0.568677,0.574031,0.579057,0.583700,0.587900,0.591585,0.594669,0.597054,0.598621,0.599229,0.598707,0.596850,0.593406,0.588069,0.580460,0.570113,0.556447,0.538747,0.516129,0.487523,0.451666,0.407149,0.352562,0.286816,0.209715,0.122762,0.029846
0.001213,0.002052,0.002848,0.003604,0.004325,0.005016,0.005681,0.006323,0.006946,0.007551,0.008142,0.008721,0.009290,0.009852,0.010406,0.010957,0.011504,0.012050,0.012596,0.013143,0.013692,0.014246,0.014804,0.015368,0.015940,0.016520,0.017109,0.017708,0.018319,0.018942,0.019579,0.020229,0.020895,0.021577,0.022276,0.022993,0.023728,0.024483,0.025259,0.026055,0.026874,0.027716,0.028581,0.029472,0.030387,0.031329,0.032297,0.033294,0.034319,0.035373,0.036457,0.037572,0.038719,0.039898,0.041110,0.042356,0.043636,0.044951,0.046303,0.047691,0.049117,0.050580,0.052083,0.053624,0.055207,0.056829,0.058494,0.060201,0.061950,0.063744,0.065581,0.067463,0.069391,0.071365,0.073386,0.075454,0.077570,0.079735,0.081950,0.084214,0.086529,0.088895,0.091313,0.093783,0.096306,0.098882,0.101512,0.104198,0.106938,0.109734,0.112586,0.115495,0.118462,0.121486,0.124568,0.127710,0.130910,0.134171,0.137491,0.140873,0.144315,0.147820,0.151386,0.155014,0.158704,0.162457,0.166273,0.170153,0.174096,0.178104,0.182176,0.186313,0.190515,0.194783,0.199115,0.203514,0.207978,0.212508,0.217105,0.221767,0.226497,0.231292,0.236154,0.241082,0.246077,0.251137,0.256264,0.261457,0.266715,0.272039,0.277427,0.282881,0.288398,0.293979,0.299624,0.305330,0.311099,0.316928,0.322817,0.328766,0.334772,0.340834,0.346952,0.353123,0.359347,0.365621,0.371943,0.378311,0.384723,0.391176,0.397668,0.404194,0.410753,0.417339,0.423950,0.430580,0.437225,0.443879,0.450537,0.457191,0.463836,0.470462,0.477061,0.483624,0.490140,0.496597,0.502982,0.509280,0.515475,0.521548,0.527480,0.533247,0.538822,0.544177,0.549277,0.554086,0.558558,0.562645,0.566287,0.569420,0.571965,0.573832,0.574916,0.575091,0.574212,0.572103,0.568557,0.563323,0.556103,0.546536,0.534190,0.518546,0.498986,0.474787,0.445123,0.409095,0.365803,0.314490,0.254790,0.187072,0.112821,0.034819
0.001584,0.002510,0.003392,0.004233,0.005038,0.005811,0.006556,0.007276,0.007974,0.008654,0.009316,0.009965,0.010602,0.011229,0.011847,0.012460,0.013067,0.013672,0.014275,0.014877,0.015481,0.016087,0.016696,0.017311,0.017931,0.018558,0.019193,0.019838,0.020492,0.021158,0.021836,0.022527,0.023232,0.023952,0.024688,0.025441,0.026212,0.027001,0.027810,0.028639,0.029489,0.030361,0.031256,0.032175,0.033119,0.034087,0.035082,0.036104,0.037153,0.038230,0.039337,0.040474,0.041642,0.042841,0.044072,0.045336,0.046633,0.047965,0.049333,0.050736,0.052175,0.053652,0.055166,0.056720,0.058312,0.059945,0.061618,0.063332,0.065089,0.066887,0.068730,0.070616,0.072547,0.074523,0.076544,0.078612,0.080728,0.082890,0.085102,0.087362,0.089671,0.092030,0.094440,0.096902,0.099415,0.101980,0.104598,0.107269,0.109995,0.112774,0.115609,0.118499,0.121445,0.124447,0.127507,0.130623,0.133798,0.137030,0.140321,0.143672,0.147082,0.150551,0.154081,0.157671,0.161321,0.165032,0.168804,0.172638,0.176533,0.180490,0.184510,0.188592,0.192736,0.196944,0.201214,0.205548,0.209944,0.214404,0.218928,0.223514,0.228164,0.232878,0.237654,0.242494,0.247396,0.252362,0.257389,0.262479,0.267631,0.272844,0.278117,0.283451,0.288845,0.294298,0.299809,0.305378,0.311003,0.316683,0.322418,0.328206,0.334046,0.339936,0.345875,0.351860,0.357890,0.363963,0.370077,0.376228,0.382414,0.388633,0.394880,0.401153,0.407447,0.413759,0.420082,0.426413,0.432746,0.439075,0.445393,0.451692,0.457966,0.464204,0.470397,0.476535,0.482605,0.488594,0.494488,0.500271,0.505925,0.511428,0.516760,0.521894,0.526803,0.531453,0.535810,0.539831,0.543471,0.546676,0.549385,0.551527,0.553023,0.553779,0.553685,0.552617,0.550425,0.546938,0.541952,0.535227,0.526484,0.515392,0.501567,0.484560,0.463864,0.438910,0.409088,0.373790,0.332479,0.284807,0.230782,0.170964,0.106630,0.039790
0.002005,0.003013,0.003977,0.004899,0.005783,0.006635,0.007456,0.008251,0.009022,0.009773,0.010505,0.011221,0.011923,0.012614,0.013295,0.013967,0.014634,0.015296,0.015954,0.016611,0.017267,0.017925,0.018584,0.019247,0.019915,0.020588,0.021268,0.021957,0.022654,0.023361,0.024080,0.024810,0.025554,0.026311,0.027083,0.027872,0.028677,0.029499,0.030341,0.031201,0.032082,0.032984,0.033908,0.034855,0.035825,0.036820,0.037840,0.038886,0.039959,0.041059,0.042188,0.043346,0.044533,0.045751,0.047001,0.048283,0.049597,0.050945,0.052327,0.053744,0.055197,0.056686,0.058212,0.059776,0.061378,0.063020,0.064701,0.066422,0.068185,0.069989,0.071835,0.073725,0.075658,0.077635,0.079657,0.081724,0.083838,0.085998,0.088205,0.090460,0.092764,0.095116,0.097518,0.099970,0.102472,0.105026,0.107631,0.110288,0.112998,0.115761,0.118577,0.121448,0.124373,0.127353,0.130388,0.133480,0.136627,0.139832,0.143093,0.146412,0.149789,0.153224,0.156717,0.160268,0.163878,0.167546,0.171274,0.175061,0.178908,0.182814,0.186781,0.190808,0.194895,0.199042,0.203250,0.207519,0.211848,0.216237,0.220688,0.225198,0.229769,0.234401,0.239092,0.243843,0.248654,0.253524,0.258453,0.263440,0.268485,0.273588,0.278747,0.283963,0.289234,0.294559,0.299938,0.305369,0.310852,0.316385,0.321966,0.327596,0.333271,0.338990,0.344751,0.350552,0.356391,0.362266,0.368173,0.374110,0.380074,0.386062,0.392069,0.398091,0.404125,0.410166,0.416208,0.422245,0.428272,0.434282,0.440268,0.446220,0.452131,0.457991,0.463789,0.469513,0.475151,0.480687,0.486107,0.491393,0.496524,0.501481,0.506238,0.510768,0.515041,0.519024,0.522678,0.525959,0.528820,0.531204,0.533049,0.534282,0.534823,0.534575,0.533431,0.531265,0.527935,0.523272,0.517085,0.509151,0.499214,0.486983,0.472124,0.454266,0.433001,0.407900,0.378529,0.344499,0.305516,0.261476,0.212567,0.159373,0.102944,0.044761
