0.000000,0.000000,0.000001,0.000005,0.000011,0.000021,0.000036,0.000058,0.000086,0.000123,0.000169,0.000224,0.000291,0.000371,0.000463,0.000569,0.000691,0.000829,0.000984,0.001157,0.001349,0.001562,0.001796,0.002052,0.002331,0.002635,0.002964,0.003319,0.003702,0.004113,0.004553,0.005024,0.005526,0.006060,0.006628,0.007231,0.007868,0.008542,0.009254,0.010004,0.010793,0.011623,0.012494,0.013408,0.014366,0.015367,0.016415,0.017509,0.018650,0.019840,0.021080,0.022370,0.023712,0.025107,0.026555,0.028058,0.029616,0.031231,0.032904,0.034635,0.036427,0.038278,0.040192,0.042168,0.044208,0.046313,0.048484,0.050721,0.053026,0.055400,0.057844,0.060359,0.062945,0.065604,0.068338,0.071146,0.074030,0.076990,0.080029,0.083147,0.086344,0.089623,0.092983,0.096427,0.099954,0.103567,0.107265,0.111051,0.114924,0.118887,0.122940,0.127083,0.131319,0.135648,0.140071,0.144589,0.149203,0.153914,0.158724,0.163633,0.168641,0.173751,0.178964,0.184279,0.189699,0.195224,0.200855,0.206593,0.212440,0.218396,0.224462,0.230639,0.236929,0.243332,0.249850,0.256483,0.263232,0.270098,0.277083,0.284188,0.291412,0.298759,0.306227,0.313819,0.321536,0.329378,0.337346,0.345442,0.353667,0.362021,0.370505,0.379121,0.387870,0.396752,0.405769,0.414921,0.424210,0.433637,0.443202,0.452907,0.462752,0.472739,0.482869,0.493142,0.503561,0.514124,0.524835,0.535693,0.546700,0.557857,0.569165,0.580624,0.592236,0.604002,0.615923,0.628000,0.640233,0.652624,0.665174,0.677884,0.690755,0.703788,0.716984,0.730343,0.743868,0.757558,0.771416,0.785441,0.799636,0.814000,0.828535,0.843243,0.858123,0.873178,0.888407,0.903813,0.919395,0.935156,0.951096,0.967216,0.983517,0.000000
0.005525,0.005528,0.005532,0.005538,0.005547,0.005561,0.005579,0.005603,0.005634,0.005674,0.005722,0.005781,0.005850,0.005932,0.006026,0.006135,0.006259,0.006399,0.006556,0.006731,0.006925,0.007139,0.007375,0.007632,0.007913,0.008218,0.008547,0.008903,0.009286,0.009698,0.010138,0.010609,0.011110,0.011644,0.012211,0.012812,0.013448,0.014120,0.014829,0.015577,0.016364,0.017190,0.018058,0.018968,0.019921,0.020918,0.021961,0.023049,0.024184,0.025368,0.026601,0.027883,0.029217,0.030603,0.032041,0.033534,0.035082,0.036686,0.038347,0.040066,0.041843,0.043681,0.045580,0.047540,0.049564,0.051651,0.053804,0.056022,0.058307,0.060659,0.063081,0.065572,0.068134,0.070767,0.073474,0.076254,0.079108,0.082038,0.085045,0.088129,0.091292,0.094534,0.097856,0.101260,0.104746,0.108315,0.111969,0.115708,0.119533,0.123444,0.127444,0.131533,0.135712,0.139981,0.144342,0.148795,0.153342,0.157984,0.162720,0.167553,0.172483,0.177512,0.182639,0.187866,0.193193,0.198623,0.204154,0.209790,0.215529,0.221373,0.227324,0.233381,0.239545,0.245818,0.252201,0.258693,0.265296,0.272011,0.278838,0.285778,0.292831,0.300000,0.307283,0.314682,0.322198,0.329831,0.337582,0.345451,0.353439,0.361546,0.369772,0.378119,0.386587,0.395175,0.403885,0.412716,0.421668,0.430742,0.439938,0.449255,0.458693,0.468252,0.477931,0.487730,0.497648,0.507683,0.517835,0.528103,0.538484,0.548975,0.559576,0.570282,0.581090,0.591997,0.602996,0.614082,0.625249,0.636487,0.647788,0.659139,0.670526,0.681932,0.693336,0.704712,0.716028,0.727243,0.738306,0.749151,0.759691,0.769809,0.779347,0.788083,0.795697,0.801707,0.805361,0.805410,0.799637,0.783746,0.748481,0.671293,0.489537,0.005525
0.011050,0.011055,0.011061,0.011069,0.011080,0.011095,0.011115,0.011141,0.011174,0.011216,0.011266,0.011326,0.011397,0.011480,0.011576,0.011686,0.011811,0.011952,0.012110,0.012286,0.012481,0.012696,0.012932,0.013190,0.013470,0.013775,0.014105,0.014460,0.014843,0.015253,0.015693,0.016162,0.016662,0.017194,0.017759,0.018358,0.018991,0.019661,0.020367,0.021111,0.021894,0.022717,0.023580,0.024485,0.025433,0.026424,0.027460,0.028542,0.029670,0.030846,0.032071,0.033345,0.034670,0.036046,0.037474,0.038956,0.040492,0.042084,0.043732,0.045437,0.047201,0.049023,0.050906,0.052850,0.054856,0.056925,0.059058,0.061255,0.063519,0.065850,0.068248,0.070715,0.073251,0.075858,0.078536,0.081287,0.084111,0.087010,0.089983,0.093033,0.096160,0.099364,0.102648,0.106011,0.109455,0.112980,0.116588,0.120279,0.124054,0.127914,0.131860,0.135893,0.140013,0.144222,0.148520,0.152908,0.157387,0.161958,0.166621,0.171377,0.176227,0.181173,0.186214,0.191352,0.196586,0.201919,0.207351,0.212882,0.218513,0.224245,0.230079,0.236015,0.242053,0.248196,0.254442,0.260793,0.267249,0.273811,0.280479,0.287254,0.294136,0.301126,0.308223,0.315429,0.322744,0.330167,0.337699,0.345341,0.353091,0.360951,0.368919,0.376997,0.385183,0.393478,0.401880,0.410389,0.419005,0.427727,0.436553,0.445482,0.454513,0.463644,0.472873,0.482198,0.491617,0.501125,0.510721,0.520399,0.530155,0.539985,0.549881,0.559838,0.569847,0.579898,0.589982,0.600085,0.610193,0.620288,0.630351,0.640357,0.650278,0.660078,0.669716,0.679141,0.688288,0.697080,0.705415,0.713166,0.720167,0.726198,0.730961,0.734047,0.734874,0.732593,0.725919,0.712829,0.689997,0.651710,0.587788,0.479939,0.297814,0.011049
0.016575,0.016581,0.016588,0.016597,0.016609,0.016625,0.016646,0.016673,0.016707,0.016748,0.016799,0.016860,0.016931,0.017015,0.017112,0.017222,0.017347,0.017488,0.017646,0.017822,0.018017,0.018231,0.018467,0.018724,0.019004,0.019308,0.019636,0.019990,0.020371,0.020780,0.021218,0.021685,0.022182,0.022712,0.023274,0.023869,0.024499,0.025165,0.025867,0.026607,0.027385,0.028202,0.029060,0.029959,0.030901,0.031885,0.032914,0.033989,0.035109,0.036276,0.037492,0.038756,0.040071,0.041436,0.042853,0.044323,0.045847,0.047426,0.049060,0.050750,0.052499,0.054305,0.056171,0.058097,0.060085,0.062134,0.064247,0.066424,0.068665,0.070972,0.073346,0.075788,0.078298,0.080877,0.083527,0.086248,0.089041,0.091906,0.094846,0.097860,0.100950,0.104116,0.107360,0.110682,0.114082,0.117562,0.121123,0.124766,0.128490,0.132298,0.136189,0.140166,0.144227,0.148374,0.152609,0.156930,0.161340,0.165839,0.170428,0.175107,0.179877,0.184739,0.189693,0.194740,0.199882,0.205117,0.210448,0.215874,0.221397,0.227016,0.232732,0.238546,0.244458,0.250469,0.256578,0.262787,0.269096,0.275505,0.282014,0.288623,0.295333,0.302144,0.309055,0.316068,0.323180,0.330394,0.337708,0.345121,0.352635,0.360247,0.367958,0.375766,0.383671,0.391672,0.399768,0.407957,0.416237,0.424607,0.433064,0.441607,0.450233,0.458938,0.467720,0.476574,0.485496,0.494481,0.503523,0.512617,0.521755,0.530928,0.540127,0.549342,0.558560,0.567768,0.576948,0.586083,0.595149,0.604122,0.612971,0.621662,0.630150,0.638387,0.646310,0.653847,0.660905,0.667372,0.673108,0.677932,0.681614,0.683854,0.684252,0.682269,0.677159,0.667873,0.652894,0.629990,0.595812,0.545309,0.471022,0.362862,0.210731,0.016574
0.022099,0.022105,0.022112,0.022121,0.022133,0.022149,0.022170,0.022197,0.022231,0.022272,0.022323,0.022383,0.022454,0.022537,0.022633,0.022743,0.022867,0.023008,0.023165,0.023340,0.023533,0.023746,0.023980,0.024236,0.024514,0.024816,0.025142,0.025494,0.025872,0.026278,0.026713,0.027177,0.027671,0.028197,0.028755,0.029346,0.029972,0.030633,0.031330,0.032064,0.032836,0.033648,0.034499,0.035391,0.036326,0.037303,0.038324,0.039389,0.040501,0.041659,0.042864,0.044118,0.045421,0.046775,0.048180,0.049637,0.051148,0.052712,0.054331,0.056007,0.057739,0.059528,0.061376,0.063284,0.065252,0.067281,0.069373,0.071527,0.073746,0.076029,0.078378,0.080793,0.083276,0.085826,0.088447,0.091136,0.093897,0.096730,0.099634,0.102612,0.105665,0.108792,0.111994,0.115273,0.118630,0.122064,0.125578,0.129171,0.132844,0.136598,0.140434,0.144353,0.148355,0.152440,0.156610,0.160864,0.165204,0.169631,0.174144,0.178745,0.183434,0.188212,0.193079,0.198036,0.203083,0.208221,0.213450,0.218771,0.224184,0.229689,0.235288,0.240979,0.246764,0.252643,0.258616,0.264682,0.270843,0.277099,0.283448,0.289892,0.296430,0.303061,0.309787,0.316605,0.323517,0.330521,0.337616,0.344803,0.352079,0.359445,0.366899,0.374439,0.382064,0.389773,0.397563,0.405432,0.413379,0.421399,0.429491,0.437650,0.445874,0.454157,0.462495,0.470882,0.479312,0.487779,0.496275,0.504792,0.513318,0.521844,0.530357,0.538843,0.547285,0.555665,0.563961,0.572148,0.580199,0.588080,0.595751,0.603167,0.610275,0.617009,0.623292,0.629031,0.634113,0.638398,0.641712,0.643839,0.644504,0.643352,0.639926,0.633618,0.623622,0.608845,0.587794,0.558425,0.517952,0.462691,0.388131,0.289756,0.165674,0.022098
0.027624,0.027629,0.027635,0.027643,0.027654,0.027669,0.027689,0.027714,0.027747,0.027787,0.027837,0.027896,0.027965,0.028047,0.028141,0.028249,0.028372,0.028511,0.028666,0.028838,0.029030,0.029241,0.029472,0.029725,0.030000,0.030299,0.030623,0.030971,0.031346,0.031748,0.032179,0.032639,0.033129,0.033650,0.034203,0.034789,0.035409,0.036065,0.036756,0.037483,0.038249,0.039053,0.039897,0.040782,0.041708,0.042676,0.043688,0.044745,0.045846,0.046993,0.048188,0.049431,0.050722,0.052063,0.053455,0.054899,0.056395,0.057944,0.059548,0.061206,0.062921,0.064693,0.066522,0.068411,0.070358,0.072366,0.074436,0.076567,0.078762,0.081020,0.083343,0.085731,0.088186,0.090707,0.093297,0.095955,0.098683,0.101481,0.104350,0.107291,0.110304,0.113391,0.116553,0.119789,0.123100,0.126488,0.129953,0.133496,0.137117,0.140817,0.144597,0.148458,0.152399,0.156422,0.160526,0.164713,0.168983,0.173336,0.177774,0.182296,0.186903,0.191596,0.196375,0.201241,0.206193,0.211233,0.216360,0.221575,0.226878,0.232270,0.237750,0.243319,0.248977,0.254724,0.260559,0.266484,0.272497,0.278599,0.284789,0.291067,0.297433,0.303886,0.310425,0.317051,0.323761,0.330556,0.337434,0.344394,0.351435,0.358555,0.365753,0.373026,0.380373,0.387792,0.395279,0.402831,0.410447,0.418121,0.425850,0.433630,0.441455,0.449321,0.457220,0.465146,0.473092,0.481049,0.489007,0.496956,0.504883,0.512774,0.520615,0.528388,0.536072,0.543646,0.551082,0.558352,0.565420,0.572247,0.578786,0.584983,0.590773,0.596082,0.600818,0.604873,0.608118,0.610393,0.611504,0.611210,0.609210,0.605126,0.598480,0.588656,0.574866,0.556090,0.531013,0.497965,0.454880,0.399374,0.329055,0.242357,0.140114,0.027621
0.033149,0.033152,0.033156,0.033162,0.033171,0.033184,0.033202,0.033225,0.033256,0.033294,0.033341,0.033397,0.033465,0.033544,0.033636,0.033741,0.033861,0.033997,0.034149,0.034319,0.034507,0.034715,0.034943,0.035192,0.035464,0.035759,0.036078,0.036422,0.036793,0.037190,0.037616,0.038071,0.038555,0.039071,0.039618,0.040198,0.040812,0.041461,0.042145,0.042865,0.043623,0.044420,0.045255,0.046131,0.047048,0.048007,0.049009,0.050055,0.051146,0.052282,0.053464,0.054695,0.055973,0.057301,0.058679,0.060108,0.061588,0.063122,0.064709,0.066350,0.068047,0.069800,0.071610,0.073478,0.075405,0.077391,0.079437,0.081545,0.083715,0.085947,0.088243,0.090603,0.093029,0.095520,0.098079,0.100704,0.103398,0.106161,0.108994,0.111897,0.114872,0.117918,0.121037,0.124229,0.127495,0.130835,0.134251,0.137743,0.141312,0.144957,0.148680,0.152482,0.156362,0.160321,0.164360,0.168479,0.172677,0.176957,0.181319,0.185762,0.190287,0.194895,0.199585,0.204359,0.209217,0.214158,0.219183,0.224292,0.229485,0.234762,0.240124,0.245570,0.251101,0.256716,0.262414,0.268196,0.274062,0.280010,0.286041,0.292154,0.298349,0.304624,0.310978,0.317411,0.323922,0.330509,0.337171,0.343906,0.350712,0.357589,0.364532,0.371541,0.378612,0.385743,0.392929,0.400168,0.407456,0.414788,0.422159,0.429564,0.436997,0.444451,0.451919,0.459392,0.466862,0.474318,0.481749,0.489142,0.496483,0.503756,0.510942,0.518021,0.524971,0.531764,0.538371,0.544757,0.550882,0.556702,0.562163,0.567205,0.571754,0.575727,0.579024,0.581527,0.583094,0.583554,0.582702,0.580286,0.575999,0.569464,0.560211,0.547661,0.531098,0.509636,0.482205,0.447540,0.404232,0.350869,0.286358,0.210502,0.124803,0.033143
0.038674,0.038674,0.038675,0.038678,0.038684,0.038694,0.038709,0.038729,0.038756,0.038791,0.038835,0.038889,0.038953,0.039028,0.039117,0.039219,0.039335,0.039467,0.039615,0.039781,0.039965,0.040168,0.040392,0.040637,0.040904,0.041194,0.041508,0.041847,0.042213,0.042605,0.043024,0.043473,0.043952,0.044461,0.045001,0.045574,0.046181,0.046822,0.047498,0.048210,0.048960,0.049747,0.050574,0.051440,0.052347,0.053295,0.054287,0.055321,0.056400,0.057524,0.058694,0.059911,0.061176,0.062489,0.063852,0.065265,0.066730,0.068247,0.069816,0.071440,0.073118,0.074851,0.076641,0.078488,0.080392,0.082355,0.084378,0.086461,0.088605,0.090811,0.093079,0.095411,0.097807,0.100268,0.102794,0.105386,0.108046,0.110773,0.113568,0.116433,0.119367,0.122372,0.125448,0.128596,0.131815,0.135108,0.138474,0.141915,0.145430,0.149020,0.152686,0.156428,0.160247,0.164142,0.168114,0.172164,0.176292,0.180498,0.184782,0.189146,0.193588,0.198111,0.202713,0.207394,0.212157,0.216999,0.221921,0.226924,0.232007,0.237171,0.242414,0.247738,0.253141,0.258624,0.264186,0.269826,0.275544,0.281340,0.287213,0.293161,0.299185,0.305282,0.311453,0.317694,0.324006,0.330387,0.336834,0.343346,0.349920,0.356555,0.363247,0.369993,0.376792,0.383638,0.390527,0.397457,0.404422,0.411416,0.418435,0.425471,0.432518,0.439568,0.446612,0.453642,0.460646,0.467612,0.474529,0.481381,0.488152,0.494823,0.501376,0.507785,0.514026,0.520069,0.525880,0.531422,0.536651,0.541517,0.545961,0.549919,0.553311,0.556049,0.558026,0.559117,0.559176,0.558028,0.555463,0.551234,0.545039,0.536518,0.525239,0.510681,0.492227,0.469152,0.440630,0.405759,0.363639,0.313511,0.255006,0.188493,0.115452,0.038664
0.044199,0.044195,0.044192,0.044191,0.044193,0.044199,0.044210,0.044226,0.044249,0.044280,0.044320,0.044369,0.044429,0.044500,0.044584,0.044682,0.044793,0.044921,0.045064,0.045225,0.045404,0.045602,0.045820,0.046060,0.046321,0.046605,0.046914,0.047247,0.047606,0.047991,0.048404,0.048846,0.049317,0.049819,0.050352,0.050917,0.051516,0.052148,0.052815,0.053519,0.054259,0.055036,0.055853,0.056708,0.057604,0.058542,0.059521,0.060543,0.061610,0.062720,0.063877,0.065080,0.066330,0.067628,0.068975,0.070373,0.071820,0.073319,0.074871,0.076475,0.078133,0.079847,0.081615,0.083440,0.085322,0.087261,0.089259,0.091317,0.093435,0.095613,0.097853,0.100156,0.102521,0.104950,0.107443,0.110002,0.112626,0.115317,0.118074,0.120900,0.123794,0.126756,0.129788,0.132891,0.136064,0.139308,0.142624,0.146013,0.149474,0.153008,0.156616,0.160299,0.164055,0.167886,0.171791,0.175772,0.179828,0.183959,0.188167,0.192450,0.196810,0.201247,0.205760,0.210350,0.215017,0.219760,0.224580,0.229477,0.234450,0.239500,0.244625,0.249826,0.255102,0.260454,0.265879,0.271378,0.276950,0.282593,0.288308,0.294093,0.299947,0.305868,0.311856,0.317908,0.324023,0.330198,0.336433,0.342724,0.349068,0.355464,0.361907,0.368395,0.374924,0.381489,0.388087,0.394711,0.401358,0.408021,0.414693,0.421367,0.428036,0.434691,0.441321,0.447917,0.454467,0.460958,0.467374,0.473701,0.479920,0.486012,0.491953,0.497718,0.503280,0.508606,0.513660,0.518402,0.522783,0.526752,0.530247,0.533198,0.535525,0.537132,0.537913,0.537740,0.536466,0.533918,0.529891,0.524147,0.516404,0.506333,0.493547,0.477599,0.457978,0.434117,0.405404,0.371229,0.331055,0.284531,0.231664,0.173012,0.109849,0.044185
0.049724,0.049715,0.049707,0.049702,0.049699,0.049700,0.049705,0.049717,0.049735,0.049761,0.049795,0.049839,0.049894,0.049960,0.050039,0.050130,0.050237,0.050358,0.050496,0.050651,0.050824,0.051016,0.051228,0.051461,0.051716,0.051993,0.052295,0.052621,0.052972,0.053351,0.053756,0.054190,0.054653,0.055147,0.055671,0.056227,0.056817,0.057440,0.058097,0.058791,0.059520,0.060287,0.061093,0.061937,0.062821,0.063746,0.064713,0.065722,0.066775,0.067872,0.069014,0.070202,0.071437,0.072719,0.074050,0.075430,0.076860,0.078340,0.079873,0.081457,0.083095,0.084787,0.086534,0.088336,0.090194,0.092109,0.094082,0.096114,0.098204,0.100355,0.102566,0.104838,0.107172,0.109569,0.112029,0.114552,0.117141,0.119794,0.122514,0.125299,0.128152,0.131072,0.134060,0.137116,0.140242,0.143437,0.146703,0.150038,0.153445,0.156923,0.160473,0.164095,0.167789,0.171555,0.175394,0.179305,0.183289,0.187346,0.191476,0.195679,0.199957,0.204307,0.208731,0.213229,0.217800,0.222445,0.227163,0.231954,0.236817,0.241753,0.246760,0.251839,0.256989,0.262210,0.267499,0.272857,0.278284,0.283776,0.289334,0.294957,0.300642,0.306389,0.312195,0.318059,0.323979,0.329952,0.335976,0.342048,0.348166,0.354325,0.360524,0.366756,0.373020,0.379309,0.385619,0.391944,0.398279,0.404617,0.410949,0.417270,0.423569,0.429838,0.436065,0.442240,0.448348,0.454377,0.460310,0.466130,0.471817,0.477351,0.482706,0.487856,0.492770,0.497416,0.501754,0.505741,0.509329,0.512463,0.515078,0.517103,0.518457,0.519043,0.518755,0.517466,0.515032,0.511286,0.506036,0.499059,0.490099,0.478862,0.465017,0.448189,0.427971,0.403932,0.375640,0.342700,0.304820,0.261894,0.214108,0.162044,0.106749,0.049703
